sentence	label
jim brown treats women -- dumb , credulous , unassuming , subordinate subjects	0
point things explode flame	0
jolts laughs audience	1
heralds something special	1
n't escaped rut dug last one	0
perfect performance	1
cinema verite speculation assassination john f. kennedy may inspired blair witch , takes techniques fresh territory film never feels derivative	1
unsuccessful attempt movie	0
sometimes confusing	0
superlative	1
buy soundtrack	1
's sharply comic surprisingly touching ,	1
soap-opera quality twist last 20 minutes ... almost puts kibosh otherwise sumptuous work b-movie imagination .	0
change hackneyed concepts comes dreaming romantic comedies	0
folly superficiality	0
lumbering load	0
95-minute commercial nba properties	0
though many guys less adorable	0
peels layers character may well existed paper .	1
deadly dull	0
inferior	0
big-hearted frequently	1
striking deep chords sadness	1
laughs aplenty	1
schaeffer n't film , may works well .	1
loud , ugly , irritating movie	0
impressive sights sounds wondrous beats world offer	1
scorpion king ably	1
make pretty good team	1
lags badly middle lurches not-very-funny comedy , unconvincing dramatics last-minute action strongly reminiscent run lola run	0
great combination act narrator , jewish grandmother subject -- taking us film part biography , part entertainment part history .	1
bill plympton , animation master	1
impossible task	0
good way	1
watch makes time go faster rather	1
best pictures	1
lack idol 's energy passion detail	0
church meetings	1
creating emotionally complex , dramatically satisfying heroine	1
compassionate	1
find characters ' foibles timeless unique perspective	1
hugely entertaining start finish , featuring fall grace still leaves shockwaves	1
ebullient affection	1
somehow snagged oscar nomination	0
manages show gentle humane side middle eastern world politics	1
` realistic '	1
nicely done	1
summer good stuff	1
satire easy genuinely satisfying .	0
sustains	1
neither smart	0
fare , enough creative energy wit entertain ages	1
movie powerful provocative .	1
time literally stops dime tries-so-hard-to-be-cool `` clockstoppers , `` n't mean still wo n't feel like longest 90 minutes movie-going life	0
sharp edges deep vein sadness	1
n't entirely ` get ' godard 's distinctive discourse still come away sense reserved existential poignancy .	1
film 's sopranos gags incredibly dated unfunny , also demonstrate desperate makers ` 're - doing-it-for - the-cash ' sequel .	0
' n safe often play like milquetoast movie week blown big screen	0
like skip film buffs get know	1
narrative discipline	1
samuel l. jackson	1
films reason .	1
old saying goes , 's true	1
take 12-year-old boy see picture	1
aims poetry ends sounding like satire	0
come close level intelligence visual splendor seen films	0
embracing monty	1
hokey	0
assaults america 's knee-jerk moral sanctimony	0
's hardly fun watch	0
get caught thrill company 's astonishing growth	1
's par first one	1
moody , oozing , chilling heart-warming	1
accuracy observation work director , frank novak , keeps film grounded undeniable social realism	1
right place , plea democracy civic action laudable	1
ilk	1
spy kids 2 : island lost dreams , however , robert rodriguez adorns family-film plot elegance maturity even contemporary adult movies lacking .	1
kevin kline unfortunately works two star script	0
change watching character , especially rendered flat	0
n't think .	0
devotees star trek ii : wrath khan feel nagging sense deja vu , grandeur best next generation episodes lacking	0
always joy watch , even material first-rate	1
great see turd squashed truck , preferably semi	0
bile , irony	0
faulty premise ,	0
haphazardness	0
plot grows thin soon ,	0
beloved-major	1
means great movie , refreshingly forthright one .	1
crossing-over mumbo jumbo	0
virtually unwatchable	0
premise smart ,	1
amused entertained unfolding bielinsky 's cleverly constructed scenario , greatly impressed skill actors involved enterprise .	1
seem bound determined duplicate bela lugosi 's now-cliched vampire accent	0
light-hearted	1
heavy flabby rolls typical toback machinations .	0
show us good time	1
pitiful , slapdash disaster .	0
one year 's best	1
even witty	1
fierce dance	1
crippled	0
piece crap	0
... lady duke surprisingly manages never grow boring ... proves rohmer still sense audience .	1
wondrous love story years , great film .	1
story young chinese woman , ah na , come new york city replace past tragedy american dream	1
particularly impressive	1
process comes looking like something wholly original	1
submerging	1
nearly fresh enjoyable	1
miserable smug	0
great pleasure	1
unfolds predictably , adventures happen along way seem repetitive designed fill time , providing real sense suspense .	0
fascinating , dark thriller	1
taiwanese auteur tsai ming-liang , good news anyone 's fallen sweet , melancholy spell unique director 's previous films .	1
reality drain	0
way tolerate insipid , brutally clueless film might large dose painkillers .	0
historic scandal	0
's steeped mystery ravishing , baroque beauty	1
cool stuff packed espn 's ultimate x .	1
idea ( middle-aged romance ) handled well , except fine star performances	0
lamentations pretty much self-centered	0
pretty decent kid-pleasing ,	1
classic romantic comedy aspires	1
, bigelow demonstrates breadth vision attention detail propels upper echelons directing world .	1
refreshingly unhibited enthusiasm people , spite clearly evident poverty hardship , bring music	1
would n't taken protagonists full hour determine order kill zombie must shoot head	0
give pretty good overall picture situation laramie following murder matthew shepard	1
fine line cheese earnestness remarkably well	1
documentary fails live -- offer new insight -- chosen topic	0
serious movie-goers embarking upon journey	1
insistent repetitive	0
nausea	0
survival wrapped heart-pounding suspense stylish psychological thriller	1
art	0
seems exist climactic setpiece	0
silly scary	0
's funny .	1
execution skill	1
's coherent , well shot , tartly	1
wish home watching movie instead theater watching one	0
's point extracting bare bones byatt 's plot purposes bland hollywood romance	0
underdeveloped	0
jokes flat	0
heartening tale small victories	1
suspense , intriguing characters bizarre bank robberies ,	1
gritty police thriller dysfunctional family dynamics one could wish	1
wonderful ensemble cast characters bring routine day day struggles working class life	1
nonetheless appreciates art reveals music scene transcends culture race .	1
really need tiger beat version ?	0
disadvantage also looking cheap	0
churn one mediocre movie another	0
folks started hanging barbershop , never wanted leave .	1
movie phlegmatic bore , tedious makes silly spy vs. spy film sum fears , starring ben affleck , seem downright hitchcockian .	0
cheapo animation ( like saturday morning tv '60s ) , complex sword-and-sorcery plot characters big round eyes japanese names	0
sexual romantic	1
begins brightly	1
fell apart	0
despite dry wit compassion , film suffers philosophical emptiness maddeningly sedate pacing .	0
every top-notch british actor	1
awful .	0
deft sense humor , playful spirit game cast	1
nevertheless find moving	1
great	1
like `` horrible `` `` terrible	0
provide intense experience	1
off-putting	0
gets bogged 140 minutes .	0
, nicholas nickleby finds reduced circumstances -- , also like hero , remains brightly optimistic , coming end .	1
pack dogs smarter	0
funny , heartwarming film .	1
provocative material	1
film biggest problem ?	0
dysfunctional family dynamics one could wish	1
stylish	1
's lost politics social observation become another situation romance couple saps stuck inarticulate screenplay .	0
measured practically like-themed film oscar-sweeping franchise predecessor	1
uneven performances cast members , seem bound determined duplicate bela lugosi 's now-cliched vampire accent	0
plainly business going	0
larger-than-life figure ,	1
truly gorgeous behold	1
devos cassel tremendous chemistry --	1
affecting depictions love affair	1
stereotypical caretakers	0
surprised variety tones spielberg 's work	1
made eddie murphy movie star man n't aged day .	1
yet permits laughter	1
marked acute writing host splendid performances .	1
serious suspense	1
waster '	0
eerily suspenseful , deeply absorbing piece works treatise spirituality well solid sci-fi thriller	1
salton sea surprisingly engrossing	1
place story go	0
open door liberation .	1
credited cliché-laden screenplay	0
another best year selection .	1
flat ,	0
exceptional lead performances	1
positive impression	1
much 's saturday morning tv especially pseudo-educational stuff ca n't stand	0
heralds something special	1
muddled , simplistic little pretentious .	0
dreamy	1
animated sequences well done perfectly constructed convey sense childhood imagination	1
qualities	1
losers	0
comedy takes astonishingly condescending attitude toward women	0
flashy , overlong soap	0
get impression writer director burr steers knows territory	1
's good see michael caine whipping dirty words punching people stomach .	1
